IP,ytg_refer_date,request_time,ytg_refer_url,tool_req_date,request_time,refer_url,req_URL,RC,req_type,req_tag
200.34.171.30,2021-08-26,04:45:18,https://www.youtube.com/watch?v=8z9jmqpg3A4,2021-08-25,13:09:02,https://nanohub.org/resources/6821/about,/resources/3741,200,tool,3741
200.34.171.30,2021-08-26,04:45:18,https://www.youtube.com/watch?v=8z9jmqpg3A4,2021-08-25,13:09:08,https://nanohub.org/resources/3741,/tools/crystalviewer,200,tool,crystalviewer
202.3.77.204,2021-08-24,03:08:33,https://www.youtube.com/,2021-08-29,21:43:11,https://nanohub.org/tags/tft,/resources/asts,200,tool,asts
203.110.242.17,2021-08-27,01:00:02,https://www.youtube.com/,2021-08-11,01:48:49,https://nanohub.org/login?return=L3Rvb2xzL2F0Y2FkbGFi,/tools/atcadlab,200,tool,atcadlab
203.18.51.234,2021-08-16,03:26:03,https://www.youtube.com/,2021-08-16,03:24:23,,/tools/handsonpinns,200,tool,handsonpinns
203.186.123.56,2021-08-18,01:25:48,https://www.youtube.com/,2021-08-12,23:03:52,https://nanohub.org/,/tools/cntbands-ext/invoke/44,302,tool,cntbands-ext
203.186.123.56,2021-08-18,01:25:48,https://www.youtube.com/,2021-08-13,23:24:58,https://nanohub.org/resources/tools,/tools/cntfet/invoke/68,200,tool,cntfet
203.205.141.117,2021-08-17,20:22:59,https://www.youtube.com/,2021-08-17,20:23:32,https://www.youtube.com/,/tools/intromllab,200,tool,intromllab
203.205.141.117,2021-08-17,20:22:59,https://www.youtube.com/,2021-08-17,20:22:59,https://www.youtube.com/,/tools/jupyter,200,tool,jupyter
203.244.221.2,2021-08-09,16:40:10,https://www.youtube.com/,2021-08-05,04:36:33,https://nanohub.org/search/?terms=machine%20learning&limit=20&start=40,/resources/mastmltutorial,200,tool,mastmltutorial
203.244.221.2,2021-08-09,16:40:10,https://www.youtube.com/,2021-08-05,04:17:56,https://www.google.com/,/resources/msemlg,200,tool,msemlg
203.247.145.136,2021-08-23,18:04:03,https://www.youtube.com/,2021-08-23,18:05:31,https://nanohub.org/tools/intromllab,/resources/intromllab/usage,200,tool,intromllab
203.247.40.153,2021-08-02,18:02:57,https://www.youtube.com/,2021-08-02,18:26:57,https://nanohub.org/search?terms=neural+network,/resources/anngraph,200,tool,anngraph
203.247.40.153,2021-08-02,18:02:57,https://www.youtube.com/,2021-08-16,21:19:56,https://www.google.com/,/resources/msemlg,200,tool,msemlg
203.247.40.153,2021-08-02,18:02:57,https://www.youtube.com/,2021-08-02,01:44:50,,/tools/jupyter,200,tool,jupyter
203.247.40.153,2021-08-02,18:02:57,https://www.youtube.com/,2021-08-09,19:19:48,https://nanohub.org/tools/jupyter/invoke/9,/tools/jupyter_r9/stop?sess=1874117,302,tool,jupyter_r9
203.247.40.153,2021-08-02,18:02:57,https://www.youtube.com/,2021-08-02,01:44:53,,/tools/mseml,200,tool,mseml
204.115.151.254,2021-08-17,05:54:31,https://www.youtube.com/,2021-08-10,07:48:41,https://www.google.com/,/resources/polymod,200,tool,polymod
204.115.151.254,2021-08-17,05:54:31,https://www.youtube.com/,2021-08-02,13:46:59,https://nanohub.org/search?terms=Structure-Force+Field+Generator+for+Molecular+Dynamics+Simulations,/resources/struc2lammpsdf,200,tool,struc2lammpsdf
204.115.151.254,2021-08-17,05:54:31,https://www.youtube.com/,2021-08-02,13:41:58,https://nanohub.org/members/28706/points,/tools,200,tool,
204.115.151.254,2021-08-17,05:54:31,https://www.youtube.com/,2021-08-25,09:50:35,https://www.ctcms.nist.gov/,/tools/vkmlpsgg/,200,tool,vkmlpsgg
204.174.232.2,2021-08-19,12:26:44,https://www.youtube.com/,2021-08-27,12:57:17,https://nanohub.org/resources,/resources/browse?search=FDX,200,tool,browse
204.174.232.2,2021-08-19,12:26:44,https://www.youtube.com/,2021-08-10,13:50:55,http://www.gnu.org/,/tools/archimedes,200,tool,archimedes
205.209.237.153,2021-08-10,13:45:21,https://www.youtube.com/,2021-08-16,13:15:40,https://nanohub.org/home,/resources/draft?step=1&type=1,302,tool,draft
205.209.237.153,2021-08-10,13:45:21,https://www.youtube.com/,2021-08-16,13:13:38,https://nanohub.org/resources/tools?view=taxonomy,/tools/spice3f4,200,tool,spice3f4
207.140.43.14,2021-08-24,23:07:15,https://www.youtube.com/,2021-08-30,11:05:01,https://nanohub.org/resources/6794,/resources/4826,200,tool,4826
207.140.43.14,2021-08-24,23:07:15,https://www.youtube.com/,2021-08-30,11:04:47,https://nanohub.org/resources/pcpbt/usage,/resources/pcpbt/about,200,tool,pcpbt
208.75.97.220,2021-08-01,20:33:11,https://www.youtube.com/,2021-08-07,19:09:13,https://www.google.com/,/resources/handsonpinns,200,tool,handsonpinns
210.75.253.176,2021-08-25,20:03:00,https://www.youtube.com/,2021-08-24,03:47:27,https://nanohub.org/resources/maml,/resources/34417/supportingdocs,200,tool,34417
210.75.253.176,2021-08-25,20:03:00,https://www.youtube.com/,2021-08-24,01:38:28,https://nanohub.org/resources/maml,/resources/license?tool=maml_r12&no_html=1,200,tool,license
210.75.253.176,2021-08-25,20:03:00,https://www.youtube.com/,2021-08-24,01:35:09,https://github.com/materialsvirtuallab/maml/blob/master/README.rst,/resources/maml,200,tool,maml
212.127.69.52,2021-08-18,06:25:06,https://www.youtube.com/,2021-08-18,06:25:06,https://www.youtube.com/,/tools/imagesegment,200,tool,imagesegment
217.10.52.10,2021-08-06,08:07:06,https://www.youtube.com/,2021-08-19,02:14:48,,/resources/padre,200,tool,padre
217.165.14.231,2021-08-22,23:04:20,https://accounts.google.com/CheckCookie?hl=ar&checkedDomains=youtube&checkConnection=youtube%3A856%3A0&flowName=GeneralOAuthFlow&client_id=80064560730.apps.googleusercontent.com&chtml=LoginDoneHtml&service=lso&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAPWpmbu2anLrspuO8Wp0vapuCoksVXyKFlYrkPIuGwPTpmRGIoEW5bWcM0EwKmA0_xhugXSq1EyoofSttoYbyUON8TUfCrMnKVWhGi5LFdf_54dadEFcnNFD1d2d8ROK4tRq6ILq5ktpxPcrYnwELVunxvr2o7xekSv5ecpkyZ0_RFwRdhL05o9F5PyjXLvQY_pyOCtnN4Feq1LkgTvPUN9VbPxhVjbEimWzmanyYr1ZF3pbgo83vU8F-w3cBUlrS5HY6QNgmeWZ6s94KuMcnNSPYzNjIFUK-PxLT7bA5XaZiIQN-SPWZxi_pqHzECCB7asvmefBWstpktmEsXQKRLEVAdf93iFBQ6nm9vaxMwAUVz30UbOREfkHOLeq6t6C_ACmrgrOPtfN4zvAbL9lV78N30J8A%26as%3DS2030787638%253A1629698605716210%26rapt%3DAEjHL4Ppg4E9qzl3UsQQt6-4bRky2YXUTBxay3g4HFV2ws_XGtt0HPjQ1jIVE1q2A2suRYFrXjsMHNu8vVAHkNALjJXSEdwG4w%23&gidl=EgIIAA,2021-08-22,23:04:20,https://accounts.google.com/CheckCookie?hl=ar&checkedDomains=youtube&checkConnection=youtube%3A856%3A0&flowName=GeneralOAuthFlow&client_id=80064560730.apps.googleusercontent.com&chtml=LoginDoneHtml&service=lso&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAPWpmbu2anLrspuO8Wp0vapuCoksVXyKFlYrkPIuGwPTpmRGIoEW5bWcM0EwKmA0_xhugXSq1EyoofSttoYbyUON8TUfCrMnKVWhGi5LFdf_54dadEFcnNFD1d2d8ROK4tRq6ILq5ktpxPcrYnwELVunxvr2o7xekSv5ecpkyZ0_RFwRdhL05o9F5PyjXLvQY_pyOCtnN4Feq1LkgTvPUN9VbPxhVjbEimWzmanyYr1ZF3pbgo83vU8F-w3cBUlrS5HY6QNgmeWZ6s94KuMcnNSPYzNjIFUK-PxLT7bA5XaZiIQN-SPWZxi_pqHzECCB7asvmefBWstpktmEsXQKRLEVAdf93iFBQ6nm9vaxMwAUVz30UbOREfkHOLeq6t6C_ACmrgrOPtfN4zvAbL9lV78N30J8A%26as%3DS2030787638%253A1629698605716210%26rapt%3DAEjHL4Ppg4E9qzl3UsQQt6-4bRky2YXUTBxay3g4HFV2ws_XGtt0HPjQ1jIVE1q2A2suRYFrXjsMHNu8vVAHkNALjJXSEdwG4w%23&gidl=EgIIAA,/resources/draft?step=1&type=9,200,tool,draft
218.248.6.147,2021-08-11,07:21:33,https://www.youtube.com/,2021-08-16,06:30:58,https://www.google.com/,/resources/229?rev=1,200,tool,229
218.248.6.147,2021-08-11,07:21:33,https://www.youtube.com/,2021-08-06,23:57:44,https://nanohub.org/resources/7516/usage,/resources/7516/supportingdocs,200,tool,7516
218.248.6.147,2021-08-11,07:21:33,https://www.youtube.com/,2021-08-16,06:32:54,https://nanohub.org/resources/pntoy,/resources/941/,200,tool,941
218.248.6.147,2021-08-11,07:21:33,https://www.youtube.com/,2021-08-06,23:58:19,https://nanohub.org/resources/7516/supportingdocs,/resources/memristor/about,200,tool,memristor
218.248.6.147,2021-08-11,07:21:33,https://www.youtube.com/,2021-08-29,04:13:01,https://www.google.com/,/resources/photonicsdb,200,tool,photonicsdb
218.248.6.147,2021-08-11,07:21:33,https://www.youtube.com/,2021-08-14,11:26:46,https://www.google.com/,/resources/photonicsrt,200,tool,photonicsrt
218.248.6.147,2021-08-11,07:21:33,https://www.youtube.com/,2021-08-16,06:30:57,https://www.google.com/,/resources/pntoy,200,tool,pntoy
219.74.123.4,2021-08-30,10:43:01,https://accounts.google.com/CheckCookie?hl=en-GB&checkedDomains=youtube&checkConnection=youtube%3A211%3A0&client_id=80064560730.apps.googleusercontent.com&chtml=LoginDoneHtml&service=lso&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hANZDSCDSRlpWx7FTfR9HXwoc9BlTABmOqW8a2WaIg5PfBvEhgY48svC0R0E7drwfak_oUJ4vNrarcQeQqI4i4UgUIId503Pk1Ae483kRjudqcNNgxvwfBnrnf_8rfj6_BIo6e-APLtmbxyqKPjqBCb2Sx45A9zGhnGEgo_ohCStVToXGmsL96jSWxqVaa5Pf9yvdBpXMHvBizYQpmQv5yMZVWz9BztTipHMtcWXpVb3nDx4Lr0mGvNbnW1DKp1Zbx8FcbWEXZoNZYoWiFKSpGKRfd6rwZ4gzkbVS4fvAFsUSO5Cl8osBCcw00gL0NthjCXe3cKCRIuKlFVjSZhP5XQ6QJWX_UPIDfH21RQHKKN02VnLkVbAn8OWndDjNY_M4JWeu1GI3loANJnrZMwUpUEF2b89iA%26as%3DS1829632408%253A1630345367147802%26rapt%3DAEjHL4MLCwKpUHyIed3gwRm4TeBErjVgROar_odkU7_q1FiiiS11sYxCbXvI7HTV9gWb15EoAiVGZK5k1RiOQ9QET2jy7jgM2Q%23&gidl=EgIIAA,2021-08-30,10:42:30,https://www.google.com.sg/,/resources/handsonpinns,200,tool,handsonpinns
220.231.117.237,2021-08-10,02:04:34,https://www.youtube.com/,2021-08-10,02:12:47,,/resources/mastmltutorial/usage,200,tool,mastmltutorial
223.137.62.25,2021-08-05,02:53:25,https://www.youtube.com/,2021-08-06,09:45:54,,/tools/matdatarepo/,200,tool,matdatarepo
223.137.62.25,2021-08-05,02:53:25,https://www.youtube.com/,2021-08-06,09:43:59,https://nanohub.org/groups/ml,/tools/mseml,200,tool,mseml
223.137.62.25,2021-08-05,02:53:25,https://www.youtube.com/,2021-08-06,09:01:07,https://nanohub.org/groups/ml,/tools/tftutorials,200,tool,tftutorials
223.187.242.111,2021-08-04,10:03:16,https://www.youtube.com/,2021-08-04,10:04:47,https://nanohub.org/groups/ml/workshopabstracts,/tools/intromllab,200,tool,intromllab
24.116.109.209,2021-08-29,10:19:21,https://accounts.youtube.com/,2021-08-18,19:31:10,,/resources/3842,200,tool,3842
24.116.109.209,2021-08-29,10:19:21,https://accounts.youtube.com/,2021-08-18,19:40:28,https://nanohub.org/members/335361/dashboard,/tools/ucb_compnano,200,tool,ucb_compnano
24.160.99.46,2021-08-14,07:07:36,https://accounts.youtube.com/accounts/SetSID,2021-08-12,19:02:50,https://nanohub.org/members/295028/dashboard,/tools/jupyter/invoke/9,302,tool,jupyter
27.7.103.9,2021-08-16,11:27:11,https://www.youtube.com/,2021-08-16,12:03:12,https://nanohub.org/tools/rtd/invoke/25,/tools/abacus_r36/stop?sess=1875893,302,tool,abacus_r36
27.7.103.9,2021-08-16,11:27:11,https://www.youtube.com/,2021-08-16,10:26:37,,/tools/abacus/session?sess=1875893,302,tool,abacus
27.7.103.9,2021-08-16,11:27:11,https://www.youtube.com/,2021-08-16,10:40:39,https://accounts.google.com/,/tools/cntfet/session?sess=1875899,200,tool,cntfet
27.7.103.9,2021-08-16,11:27:11,https://www.youtube.com/,2021-08-16,10:40:21,https://accounts.google.com/,/tools/coulombsim/session?sess=1875900,200,tool,coulombsim
27.7.103.9,2021-08-16,11:27:11,https://www.youtube.com/,2021-08-16,11:56:51,https://nanohub.org/resources/tools,/tools/rtd/invoke/25,200,tool,rtd
35.187.132.238,2021-08-11,02:05:11,https://accounts.youtube.com/,2021-08-11,02:08:34,https://nanohub.org/tools/molctoy,/tools/molctoy/session?sess=1874819,200,tool,molctoy
35.187.132.240,2021-08-11,02:05:13,https://accounts.youtube.com/,2021-08-11,02:09:05,https://nanohub.org/tools/molctoy,/resources/molctoy/usage,200,tool,molctoy
35.187.132.240,2021-08-11,02:05:13,https://accounts.youtube.com/,2021-08-20,19:27:01,,/resources/omenwire/usage?period=1&dthis=2012-11,200,tool,omenwire
37.4.251.182,2021-08-09,10:47:16,https://www.youtube.com/watch?v=-EfHbtnI25g,2021-08-09,10:47:16,https://www.youtube.com/watch?v=-EfHbtnI25g,/tools/mldefect,200,tool,mldefect
3.95.193.118,2021-08-17,05:57:48,https://nanohub.org/core/modules/mod_youtube/assets/css/mod_youtube.css?v=1557065742,2021-08-17,05:42:03,https://www.nanohub.org/tools/oof2/,/tools/oof2/,200,tool,oof2
3.95.193.118,2021-08-17,05:57:48,https://nanohub.org/core/modules/mod_youtube/assets/css/mod_youtube.css?v=1557065742,2021-08-17,05:42:09,https://www.nanohub.org/tools/vkmlggs/,/tools/vkmlggs/,200,tool,vkmlggs
3.95.193.118,2021-08-17,05:57:48,https://nanohub.org/core/modules/mod_youtube/assets/css/mod_youtube.css?v=1557065742,2021-08-17,05:42:06,https://www.nanohub.org/tools/vkmlpsgg/,/tools/vkmlpsgg/,200,tool,vkmlpsgg
3.95.193.118,2021-08-17,05:57:48,https://nanohub.org/core/modules/mod_youtube/assets/css/mod_youtube.css?v=1557065742,2021-08-17,05:42:13,https://www.nanohub.org/tools/vkmlsd/,/tools/vkmlsd/,200,tool,vkmlsd
3.95.193.118,2021-08-17,05:57:48,https://nanohub.org/core/modules/mod_youtube/assets/css/mod_youtube.css?v=1557065742,2021-08-17,05:42:15,https://www.nanohub.org/tools/vkmlsd3d/,/tools/vkmlsd3d/,200,tool,vkmlsd3d
41.105.112.82,2021-08-18,12:32:54,https://www.youtube.com/,2021-08-18,12:32:54,https://www.youtube.com/,/resources/agpvsim,200,tool,agpvsim
41.105.57.95,2021-08-17,03:57:07,https://www.youtube.com/,2021-08-17,03:15:16,https://www.youtube.com/,/resources/agpvsim,200,tool,agpvsim
41.105.57.95,2021-08-17,03:57:07,https://www.youtube.com/,2021-08-17,03:50:49,https://nanohub.org/tools/1dfdmht/wiki,/tools/1dfdmht/chrome/common/css/code.css,200,tool,1dfdmht
41.105.57.95,2021-08-17,03:57:07,https://www.youtube.com/,2021-08-17,03:50:26,https://nanohub.org/resources/35041,/tools,200,tool,
41.105.57.95,2021-08-17,03:57:07,https://www.youtube.com/,2021-08-17,03:53:47,https://nanohub.org/tools/gas/chrome/common/css/wiki.css,/tools/gas/chrome/common/css/code.css,200,tool,gas
41.105.57.95,2021-08-17,03:57:07,https://www.youtube.com/,2021-08-17,03:50:50,https://nanohub.org/tools/1dfdmht/wiki,/tools/images/forge.png,200,tool,images
41.105.57.95,2021-08-17,03:57:07,https://www.youtube.com/,2021-08-17,03:55:49,https://nanohub.org/tools/lcoe/wiki,/tools/lcoe/chrome/common/css/code.css,200,tool,lcoe
41.108.228.241,2021-08-23,22:26:42,https://www.youtube.com/,2021-08-23,22:42:35,https://nanohub.org/resources/tools,/resources/mseml,200,tool,mseml
41.108.228.241,2021-08-23,22:26:42,https://www.youtube.com/,2021-08-23,22:37:44,https://nanohub.org/resources/tools,/resources/nanoindentation,200,tool,nanoindentation
41.108.228.241,2021-08-23,22:26:42,https://www.youtube.com/,2021-08-23,22:31:11,https://nanohub.org/resources/tools,/tools/imod/invoke/19,302,tool,imod
41.108.228.241,2021-08-23,22:26:42,https://www.youtube.com/,2021-08-23,22:26:35,https://www.youtube.com/,/tools/intromllab,200,tool,intromllab
41.108.228.241,2021-08-23,22:26:42,https://www.youtube.com/,2021-08-23,22:26:42,https://www.youtube.com/,/tools/jupyter,200,tool,jupyter
42.111.10.232,2021-08-22,08:41:24,https://www.youtube.com/,2021-08-21,10:31:46,https://www.google.com/,/resources/2704/usage,200,tool,2704
42.111.18.71,2021-08-23,00:10:35,https://www.youtube.com/,2021-08-23,00:03:06,https://www.google.com/,/resources/cntfet,200,tool,cntfet
43.224.109.78,2021-08-14,00:29:21,https://www.youtube.com/,2021-08-14,00:29:21,https://www.youtube.com/,/tools/nanomatmech/,200,tool,nanomatmech
45.10.128.153,2021-08-11,14:36:29,https://www.youtube.com/,2021-08-11,14:36:29,https://www.youtube.com/,/tools/imagesegment,200,tool,imagesegment
45.22.130.177,2021-08-27,20:40:17,https://accounts.youtube.com/,2021-08-16,11:17:49,https://www.google.com/,/resources/abacus,200,tool,abacus
45.22.130.177,2021-08-27,20:40:17,https://accounts.youtube.com/,2021-08-25,20:10:28,https://nanohub.org/tags/oommf,/resources/oommf,200,tool,oommf
45.248.151.203,2021-08-30,05:49:55,https://www.youtube.com/,2021-08-29,07:15:18,https://www.google.com/,/resources/browse?search=&sortby=ranking&type=9&tag=&limit=100&limitstart=20,200,tool,browse
45.248.151.203,2021-08-30,05:49:55,https://www.youtube.com/,2021-08-29,23:29:44,https://www.google.com/,/resources/nanomos,200,tool,nanomos
45.248.151.203,2021-08-30,05:49:55,https://www.youtube.com/,2021-08-30,10:09:58,https://nanohub.org/groups/supriyodatta/books,/resources/octaview,200,tool,octaview
45.248.151.203,2021-08-30,05:49:55,https://www.youtube.com/,2021-08-29,14:15:05,https://nanohub.org/topics/negf,/resources/rtdnegf,200,tool,rtdnegf
46.105.189.68,2021-08-16,10:56:49,https://www.youtube.com/,2021-08-16,11:16:44,https://nanohub.org/,/resources/25055?rev=2,200,tool,25055
46.105.189.68,2021-08-16,10:56:49,https://www.youtube.com/,2021-08-16,10:55:52,https://www.google.com/,/resources/browse?search=&sortby=date&tag=&type=&limit=1000&limitstart=160,200,tool,browse
46.105.189.68,2021-08-16,10:56:49,https://www.youtube.com/,2021-08-16,11:24:45,https://nanohub.org/resources/downloads,/resources/draft?step=1&type=9,200,tool,draft
46.105.189.68,2021-08-16,10:56:49,https://www.youtube.com/,2021-08-16,10:40:42,https://www.google.com/,/resources/handsonpinns,200,tool,handsonpinns
46.105.189.68,2021-08-16,10:56:49,https://www.youtube.com/,2021-08-16,10:47:49,https://www.google.com/,/resources/jupyter,200,tool,jupyter
46.1.132.199,2021-08-05,00:24:23,https://www.youtube.com/,2021-08-05,00:24:23,https://www.youtube.com/,/tools/intromllab,200,tool,intromllab
46.193.4.236,2021-08-14,14:00:21,https://www.youtube.com/,2021-08-15,14:16:26,https://www.google.com/,/resources/pntoy,200,tool,pntoy
46.239.108.212,2021-08-03,01:25:33,https://www.youtube.com/,2021-08-03,01:22:55,https://nanohub.org/tools/handsonpinns,/resources/handsonpinns/supportingdocs,200,tool,handsonpinns
47.185.200.18,2021-08-02,08:47:25,https://accounts.youtube.com/,2021-08-02,08:38:57,https://nanohub.org/members/myaccount,/tools/bacmacrocc3d4,200,tool,bacmacrocc3d4
47.185.200.18,2021-08-02,08:47:25,https://accounts.youtube.com/,2021-08-02,08:52:03,https://nanohub.org/members/331173/dashboard,/tools/cc3dbase4x,200,tool,cc3dbase4x
47.185.200.18,2021-08-02,08:47:25,https://accounts.youtube.com/,2021-08-02,09:26:29,https://nanohub.org/tools/cc3dbase4x/invoke/12,/tools/cc3dbase4x_r12/stop?sess=1871254,302,tool,cc3dbase4x_r12
47.222.228.8,2021-08-03,10:37:17,https://accounts.youtube.com/,2021-08-03,10:16:37,,/tools/cc3dcovid19,200,tool,cc3dcovid19
50.195.37.9,2021-08-03,06:37:12,https://accounts.youtube.com/,2021-08-02,11:29:53,https://nanohub.org/developsoftware,/resources/databases,200,tool,databases
50.195.37.9,2021-08-03,06:37:12,https://accounts.youtube.com/,2021-08-06,07:12:50,https://nanohub.org/tools/mseml,/resources/mseml/supportingdocs,200,tool,mseml
51.252.107.253,2021-08-18,18:52:07,https://www.youtube.com/,2021-08-18,19:02:23,https://nanohub.org/tools/mseml,/resources/29432/supportingdocs,200,tool,29432
51.252.107.253,2021-08-18,18:52:07,https://www.youtube.com/,2021-08-18,19:03:21,https://nanohub.org/resources/29432/supportingdocs,/resources/mseml/reviews,200,tool,mseml
5.149.255.29,2021-08-16,12:48:26,https://www.youtube.com/,2021-08-16,12:23:20,https://nanohub.org/,/resources/25055,200,tool,25055
5.149.255.29,2021-08-16,12:48:26,https://www.youtube.com/,2021-08-16,12:50:22,https://www.google.com/,/resources/handsonpinns,200,tool,handsonpinns
5.149.255.29,2021-08-16,12:48:26,https://www.youtube.com/,2021-08-16,12:50:27,https://www.google.com/,/tools,200,tool,
5.149.255.29,2021-08-16,12:48:26,https://www.youtube.com/,2021-08-16,12:23:25,https://nanohub.org/resources/25055,/tools/jupyter/invoke/9,302,tool,jupyter
66.24.166.155,2021-08-02,09:01:49,https://accounts.youtube.com/,2021-08-02,07:54:42,,/tools/cc3dbase4x,200,tool,cc3dbase4x
66.24.166.155,2021-08-02,09:01:49,https://accounts.youtube.com/,2021-08-03,10:13:21,,/tools/cc3dcovid19,200,tool,cc3dcovid19
66.24.166.155,2021-08-02,09:01:49,https://accounts.youtube.com/,2021-08-02,09:21:31,https://nanohub.org/members/myaccount,/tools/jupyter,200,tool,jupyter
66.24.166.155,2021-08-02,09:01:49,https://accounts.youtube.com/,2021-08-01,07:40:17,,/tools/tellurium,200,tool,tellurium
67.185.6.21,2021-08-25,11:56:34,https://accounts.youtube.com/,2021-08-25,11:55:55,,/resources/3842,200,tool,3842
67.185.6.21,2021-08-25,11:56:34,https://accounts.youtube.com/,2021-08-25,11:56:34,https://accounts.youtube.com/,/tools/ucb_compnano/invoke/845,200,tool,ucb_compnano
67.22.20.162,2021-08-01,04:33:03,https://www.youtube.com/,2021-08-01,04:33:34,https://nanohub.org/tools/citrinednn,/tools/citrinednn,200,tool,citrinednn
67.70.67.73,2021-08-09,14:02:24,https://www.youtube.com/,2021-08-09,14:02:48,https://nanohub.org/tools/citrinetools,/resources/citrinetools/usage,200,tool,citrinetools
68.231.189.148,2021-08-18,14:47:36,https://www.youtube.com/,2021-08-18,15:12:29,,/tools/mpb,200,tool,mpb
68.39.156.84,2021-08-28,19:37:43,https://www.youtube.com/,2021-08-24,17:21:43,https://nanohub.org/,/resources/draft?step=1&type=1,302,tool,draft
68.39.156.84,2021-08-28,19:37:43,https://www.youtube.com/,2021-08-24,16:59:21,,/tools/crystal_viewer,200,tool,crystal_viewer
68.55.68.101,2021-08-27,20:11:19,https://www.youtube.com/,2021-08-27,20:14:31,,/tools/handsonpinns,200,tool,handsonpinns
69.43.66.31,2021-08-03,07:17:45,https://accounts.youtube.com/,2021-08-06,07:11:18,https://nanohub.org/search?terms=Machine+learning+for+materials+science,/resources/mseml,200,tool,mseml
70.113.42.106,2021-08-11,13:13:10,https://www.youtube.com/,2021-08-11,13:26:40,https://nanohub.org/tools/handsonpinns,/resources/handsonpinns/supportingdocs,200,tool,handsonpinns
70.171.226.21,2021-08-11,13:03:43,https://www.youtube.com/,2021-08-11,12:48:11,https://nanohub.org/search/?terms=crystal+viewer+abacus&section=content&type=&limit=20&limitstart=0,/resources/abacus,200,tool,abacus
70.171.226.21,2021-08-11,13:03:43,https://www.youtube.com/,2021-08-11,14:38:51,https://nanohub.org/tools/acute,/resources/acute/questions?action=new,200,tool,acute
70.171.226.21,2021-08-11,13:03:43,https://www.youtube.com/,2021-08-11,13:06:55,https://nanohub.org/,/resources/draft?step=1&type=39,200,tool,draft
70.171.226.21,2021-08-11,13:03:43,https://www.youtube.com/,2021-08-11,12:42:25,https://nanohub.org/search?terms=bandstructure+lab,/resources/kronigpenneylab,200,tool,kronigpenneylab
70.171.226.21,2021-08-11,13:03:43,https://www.youtube.com/,2021-08-11,13:07:27,https://nanohub.org/groups/tools/material_science,/resources/mseml,200,tool,mseml
70.171.226.21,2021-08-11,13:03:43,https://www.youtube.com/,2021-08-23,22:17:20,https://nanohub.org/search?terms=piece-wise+potential+barrier+tool,/resources/pcpbt,200,tool,pcpbt
70.171.226.21,2021-08-11,13:03:43,https://www.youtube.com/,2021-08-11,12:48:37,https://nanohub.org/tools/abacus/session?sess=1874993,/tools/crystalviewer/invoke,302,tool,crystalviewer
72.203.206.2,2021-08-19,15:54:30,https://accounts.youtube.com/,2021-08-25,19:18:22,https://www.google.com/,/tools/matdatarepo,200,tool,matdatarepo
72.203.206.2,2021-08-19,15:54:30,https://accounts.youtube.com/,2021-08-25,19:30:48,https://nanohub.org/tools/matdatarepo/invoke/17,/tools/matdatarepo_r17/stop?sess=1879151,302,tool,matdatarepo_r17
72.210.59.13,2021-08-21,12:39:32,https://accounts.youtube.com/,2021-08-21,12:37:23,https://www.google.com/,/resources/bandstrlab,200,tool,bandstrlab
72.219.69.15,2021-08-12,21:23:36,https://www.youtube.com/,2021-08-15,15:31:30,https://nanohub.org/resources/intromllab/usage,/resources/intromllab/citations,200,tool,intromllab
72.219.69.15,2021-08-12,21:23:36,https://www.youtube.com/,2021-08-12,21:23:36,https://www.youtube.com/,/tools/jupyter,200,tool,jupyter
72.219.69.15,2021-08-12,21:23:36,https://www.youtube.com/,2021-08-15,16:47:10,https://accounts.google.com/,/tools/mseml/invoke/49,200,tool,mseml
72.80.242.131,2021-08-05,17:16:25,https://www.youtube.com/,2021-08-05,17:16:25,https://www.youtube.com/,/tools/rjupyternb,200,tool,rjupyternb
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-10,09:14:26,,/tools/dftexplorer/,200,tool,dftexplorer
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-10,14:16:32,,/tools/dftmatprop,200,tool,dftmatprop
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-10,10:05:05,,/tools/dftqe,200,tool,dftqe
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-10,09:19:22,,/tools/dftqeexplorer/,200,tool,dftqeexplorer
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-06,11:38:33,https://nanohub.org/members/myaccount,/tools/jupyter,200,tool,jupyter
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-10,11:31:03,https://nanohub.org/members/207041/dashboard,/tools/jupytergpu/stop?sess=1874322,302,tool,jupytergpu
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-10,09:19:29,,/tools/nanomatexplorer/status,200,tool,nanomatexplorer
73.103.26.131,2021-08-10,13:48:08,https://www.youtube.com/,2021-08-10,10:05:45,,/tools/nanomatmech,200,tool,nanomatmech
